offer_id,param_name,param_value
НФ-00008810,Погрешность измерения (мм/м),0.5
НФ-00008810,Тип аккумулятора,Li-Ion
НФ-00008799,Количество в ящике,40
НФ-00008799,Производитель,VGR
НФ-00008799,Состояние,Новое
НФ-00008799,Страна производитель,Китай
НФ-00008799,Страна регистрации бренда,Китай
НФ-00008799,Бритвенная насадка,Нет
НФ-00008799,Время заряда аккумулятора (час),5
НФ-00008799,Время работы от аккумулятора (мин),60
НФ-00008799,Гипоаллергенное покрытие,Да
НФ-00008799,Детская/тихая стрижка,Да
НФ-00008799,Дорожный футляр,Нет
НФ-00008799,Количество насадок,3
НФ-00008799,Максимальная длина стрижки (мм),3
НФ-00008799,Материал лезвий,Нержавеющая сталь
НФ-00008799,Минимальная длина стрижки (мм),1
НФ-00008799,Насадка для стрижки бороды и усов,Нет
НФ-00008799,Насадка для филировки,Нет
НФ-00008799,Насадка-триммер для носа и ушей,Нет
НФ-00008799,Насадка-триммер для тела,Нет
НФ-00008799,Прорезиненная рукоятка,Нет
НФ-00008799,Регулировка длины,Сменные насадки
НФ-00008799,Стационарное зарядное устройство,Нет
НФ-00008799,Тип питания,Аккумулятор
НФ-00008799,Тип прибора,Универсальная машинка для стрижки
НФ-00008799,Тип элементов питания,Li-Ion
НФ-00008799,Щеточка для чистки,Да
НФ-00008812,Количество в ящике,40
НФ-00008812,Производитель,VGR
НФ-00008812,Состояние,Новое
НФ-00008812,Страна производитель,Китай
НФ-00008812,Страна регистрации бренда,Китай
НФ-00008814,Количество в ящике,50
НФ-00008814,Состояние,Новое
НФ-00008814,Страна производитель,Китай
НФ-00008814,Страна регистрации бренда,Китай
НФ-00008814,Антивандальный корпус,Нет
НФ-00008814,Беспроводной интерфейс,Да
НФ-00008814,Дальность ИК-подсветки (м),20
НФ-00008814,Датчик движения,Нет
НФ-00008814,Изображение картинки,Цветная
НФ-00008814,Максимальная рабочая температура (град.),50
НФ-00008814,Микрофонный вход,Да
НФ-00008814,Минимальная рабочая температура (град.),15
НФ-00008814,Наличие ИК-подсветки,Да
НФ-00008814,Обнаружение движения,Да
НФ-00008814,Питание,Сеть 220В
НФ-00008814,Подогрев корпуса,Нет
НФ-00008814,Порт для SD-карты,Да
НФ-00008814,Приватные маски,Нет
НФ-00008814,Применение,Внутренняя/Уличная
НФ-00008814,Распознавание номеров,Нет
